side,q_a_command_rad,q_b_command_rad,wheel_hx_m,wheel_hz_m,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
left,-0.19390000000000002,-0.14275,-0.00278547457560065,-0.108890549134724,1.72028744174643e-09,-0.134300206915378,-0.0175310273158433,1.11106372766391e-06,1.19238058315929e-09,-0.457638680533265,-4.53794655416278e-14,0.457638692462329,-2.13839633465225e-13,-0.457638695943883,-0.0361334310956918,-5.27345104462619e-10,0.457638680581613,,,,,,,,
left,-0.19390000000000002,-0.11429999999999998,-0.00441711071933154,-0.11092429565251,1.72028744174643e-09,-0.134300206915378,-0.0170451801639423,1.13017231691168e-06,1.19238058315929e-09,-0.43788557955072,-4.33223699383669e-14,0.437885591666866,-2.18393448514342e-13,-0.437885594890916,-0.0356636404568764,-5.20628605264652e-10,0.437885579601898,,,,,,,,
left,-0.19390000000000002,-0.08584999999999998,-0.00610795722593847,-0.112948128788912,1.72028744174643e-09,-0.134300206915378,-0.0165545989453382,1.14837041943408e-06,1.19238058315929e-09,-0.41790640251378,-4.11785058673707e-14,0.417906414817577,-2.22813125736558e-13,-0.417906417789272,-0.0350733162276452,-5.11946905980209e-10,0.417906402567858,,,,,,,,
left,-0.19390000000000002,-0.05740000000000001,-0.00785818151850444,-0.114959497166691,1.72028744174643e-09,-0.134300206915378,-0.0160596418796275,1.1654965798005e-06,1.19238058315929e-09,-0.397707195886809,-3.89533847326911e-14,0.397707208378882,-2.27063849802364e-13,-0.397707211103451,-0.0343611096513952,-5.01300201768579e-10,0.397707195943846,,,,,,,,
left,-0.19390000000000002,-0.028949999999999976,-0.00966785385140645,-0.116955837964327,1.72028744174643e-09,-0.134300206915378,-0.0155606748714071,1.18138349029674e-06,1.19238058315929e-09,-0.377294017192048,-3.6649983303923e-14,0.377294029873087,-2.31124197036386e-13,-0.377294032355838,-0.0335259005643924,-4.88692645158009e-10,0.377294017252096,,,,,,,,
left,-0.19390000000000002,-0.0005000000000000004,-0.0115369471434815,-0.118934582977991,1.72028744174643e-09,-0.134300206915378,-0.0150580704192203,1.19585852631511e-06,1.19238058315929e-09,-0.356672914975753,-3.42786757125072e-14,0.356672927846519,-2.34960155901767e-13,-0.356672930092834,-0.0325667932555577,-4.7413214748611e-10,0.356672915038853,,,,,,,,
left,-0.19390000000000002,0.027949999999999975,-0.0134653371262389,-0.120893164448857,1.72028744174643e-09,-0.134300206915378,-0.0145522065565388,1.2087442008836e-06,1.19238058315929e-09,-0.335849910439342,-3.18458621480625e-14,0.335849923500678,-2.38532668327325e-13,-0.335849925516014,-0.0314831112104287,-4.57630168611651e-10,0.335849910505523,,,,,,,,
left,-0.19390000000000002,0.056400000000000006,-0.0154528027836825,-0.122829020641534,1.72028744174643e-09,-0.134300206915378,-0.0140434658304097,1.21985871802071e-06,1.19238058315929e-09,-0.314830980743753,-2.93639519859524e-14,0.31483099399659,-2.41804966027339e-13,-0.314830995786476,-0.0302743908788284,-4.39201493581312e-10,0.314830980813029,,,,,,,,
left,-0.19390000000000002,0.08484999999999998,-0.0174990270601457,-0.124739601163931,1.72028744174643e-09,-0.134300206915378,-0.0135322343223474,1.22901648168939e-06,1.19238058315929e-09,-0.293622043971963,-2.68374481874968e-14,0.293622057417332,-2.44756994262128e-13,-0.293622058987371,-0.0289403746050672,-4.18864002915224e-10,0.293622044044333,,,,,,,,
left,-0.19390000000000002,0.11330000000000001,-0.0196035978127867,-0.126622372022876,1.72028744174643e-09,-0.134300206915378,-0.0130189007150527,1.23602860159612e-06,1.19238058315929e-09,-0.272228945714801,-2.42818946611596e-14,0.272228959353841,-2.47326883480351e-13,-0.272228960709708,-0.0274810028564322,-3.96638437929623e-10,0.272228945790247,,,,,,,,
left,-0.19390000000000002,0.14175000000000004,-0.0217660089859493,-0.128474820413375,1.72028744174643e-09,-0.134300206915378,-0.0125038554076177,1.24070343676784e-06,1.19238058315929e-09,-0.250657447228645,-2.17069208398655e-14,0.250657461062613,-2.49507102592605e-13,-0.250657462210061,-0.0258964058806437,-3.72548163770154e-10,0.250657447307126,,,,,,,,
left,-0.19390000000000002,0.17019999999999996,-0.0239856619854326,-0.130294459242387,1.72028744174643e-09,-0.134300206915378,-0.0119874896810243,1.24284706517329e-06,1.19238058315929e-09,-0.22891321510027,-1.91262265963292e-14,0.228913229130557,-2.51203032298252e-13,-0.228913230075414,-0.0241868949162996,-3.46618934010062e-10,0.228913215181725,,,,,,,,
left,-0.19390000000000002,0.19864999999999994,-0.026261867231741,-0.132078831390593,1.72028744174643e-09,-0.134300206915378,-0.0114701949149807,1.24226380995898e-06,1.19418171184993e-09,-0.207001812343744,-1.65569084211527e-14,0.207001826571878,-2.52445313463446e-13,-0.207001827320055,-0.0223529530724328,-3.18878656242278e-10,0.207001812428086,,,,,,,,
left,-0.19390000000000002,0.22710000000000002,-0.0285938458725743,-0.133825513717701,1.72028744174643e-09,-0.134300206915378,-0.0109523618564621,1.23875670969676e-06,1.20497418987231e-09,-0.184928690846602,-1.40025858191199e-14,0.184928705274269,-2.53156372396102e-13,-0.184928705831763,-0.0203952259845392,-2.8935716379818e-10,0.184928690933716,,,,,,,,
left,-0.19390000000000002,0.25555,-0.0309807316361014,-0.135532120818521,1.72028744174643e-09,-0.134300206915378,-0.0104343799397313,1.23212798323345e-06,1.21576977651916e-09,-0.162699185077383,-1.14915646514882e-14,0.162699199706438,-2.53281390008071e-13,-0.162699200079336,-0.0183145123450921,-2.58085993430751e-10,0.162699185167125,,,,,,,,
left,-0.19390000000000002,0.284,-0.0334215728079071,-0.137196308538335,1.72028744174643e-09,-0.134300206915378,-0.00991663665710704,1.22217951679243e-06,1.22656032552904e-09,-0.140318506963496,-9.02931518842125e-15,0.140318521795975,-2.52864512853345e-13,-0.14031852199046,-0.0161117543969252,-2.25098169709045e-10,0.140318507055684,,,,,,,,
left,-0.16620000000000001,-0.285,0.00597826703128388,-0.100525709762862,1.72028744174643e-09,-0.134300206915378,-0.0194323775087647,9.3041069527188e-07,1.19238058315929e-09,-0.534762943132185,-4.77227104598394e-14,0.534762954315628,-1.79205014679592e-13,-0.53476295888986,-0.036841004207609,-5.35321194407459e-10,0.534762943166356,,,,,,,,
left,-0.16620000000000001,-0.25655,0.00463865652707407,-0.102611917194023,1.72028744174643e-09,-0.134300206915378,-0.0189690198685425,9.47688202451065e-07,1.19238058315929e-09,-0.515980259420876,-4.61060501960503e-14,0.51598027078961,-1.83038963292441e-13,-0.5159802750871,-0.036838158638255,-5.36466531098515e-10,0.515980259457236,,,,,,,,
left,-0.16620000000000001,-0.22809999999999997,0.00324150232423416,-0.104699832272212,1.72028744174643e-09,-0.134300206915378,-0.018499586509868,9.64472039867403e-07,1.19238058315929e-09,-0.496947730132891,-4.440181984557e-14,0.496947741687341,-1.86806307398151e-13,-0.49694774571291,-0.0367225598108641,-5.35690507136976e-10,0.496947730171504,,,,,,,,
left,-0.16620000000000001,-0.19965,0.00178618727316861,-0.106787031170481,1.72028744174643e-09,-0.134300206915378,-0.0180243932816634,9.80627019866707e-07,1.19238058315929e-09,-0.477671122545412,-4.26174942972981e-14,0.477671134286033,-1.90482665741942e-13,-0.477671138044604,-0.0364919241282984,-5.32975820677754e-10,0.47767112258634,,,,,,,,
left,-0.16620000000000001,-0.1712,0.000272186009427562,-0.108871049751664,1.72028744174643e-09,-0.134300206915378,-0.0175437682816678,9.96010685823531e-07,1.19238058315929e-09,-0.458156311325743,-4.07504088625297e-14,0.458156323253023,-1.94058143069702e-13,-0.458156326749617,-0.0361441992729472,-5.28309705484351e-10,0.458156311369038,,,,,,,,
left,-0.16620000000000001,-0.14275,-0.00130093320825461,-0.110949390276687,1.72028744174643e-09,-0.134300206915378,-0.0170580507154919,1.0104736896757e-06,1.19238058315929e-09,-0.438409252462027,-3.88069987728919e-14,0.438409264576501,-1.97481596781115e-13,-0.438409267816227,-0.0356775658790138,-5.21683825941538e-10,0.438409252507738,,,,,,,,
left,-0.16620000000000001,-0.11429999999999998,-0.00293350706072633,-0.113019528000266,1.72028744174643e-09,-0.134300206915378,-0.0165675897540462,1.02386018539315e-06,1.19238058315929e-09,-0.418435958527188,-3.67864702099438e-14,0.418435970829438,-2.00734856794019e-13,-0.418435973817494,-0.0350904375816046,-5.13094143807371e-10,0.418435958575353,,,,,,,,
left,-0.16620000000000001,-0.08584999999999998,-0.00462577611546837,-0.115078917617304,1.72028744174643e-09,-0.134300206915378,-0.0160727433993161,1.03600828807674e-06,1.19238058315929e-09,-0.398242475408781,-3.46942634607091e-14,0.398242487899447,-2.03807588190313e-13,-0.398242490641114,-0.0343814595535572,-5.02540761355958e-10,0.39824247545943,,,,,,,,
left,-0.16620000000000001,-0.05740000000000001,-0.00637788413887173,-0.117124999529086,1.72028744174643e-09,-0.134300206915378,-0.0155738773674211,1.04675051761285e-06,1.19238058315929e-09,-0.377834860602593,-3.25433330337532e-14,0.377834873282384,-2.06642306085865e-13,-0.377834875783021,-0.0335495056533554,-4.90027741004922e-10,0.377834860655745,,,,,,,,
left,-0.16620000000000001,-0.028949999999999976,-0.00818987775279387,-0.119155205904017,1.72028744174643e-09,-0.134300206915378,-0.0150713639968016,1.05591428750933e-06,1.19238058315929e-09,-0.357219163135228,-3.03369370426042e-14,0.357219176004924,-2.09206139452949e-13,-0.35721917826997,-0.0325936743162023,-4.75562909581941e-10,0.357219163190889,,,,,,,,
left,-0.16620000000000001,-0.0005000000000000004,-0.0100617064131392,-0.121166966512966,1.72028744174643e-09,-0.134300206915378,-0.0145655811882796,1.06332240187889e-06,1.19238058315929e-09,-0.336401405151148,-2.80828331838469e-14,0.336401418211614,-2.11475469038881e-13,-0.336401420246581,-0.0315132833256081,-4.59157645806192e-10,0.336401405209311,,,,,,,,
left,-0.16620000000000001,0.027949999999999975,-0.0119932226874424,-0.12315771432424,1.72028744174643e-09,-0.134300206915378,-0.0140569113826494,1.0687935634089e-06,1.19238058315929e-09,-0.315387565173019,-2.57938269030914e-14,0.31538757842521,-2.1340791908816e-13,-0.315387580235687,-0.0303078636050023,-4.40826658875453e-10,0.315387565233657,,,,,,,,
left,-0.16620000000000001,0.056400000000000006,-0.0139841828081401,-0.125124890847725,1.72028744174643e-09,-0.134300206915378,-0.0135457405804057,1.0721428812742e-06,1.19238058315929e-09,-0.294183563020882,-2.34782309582112e-14,0.294183576465857,-2.14970277141803e-13,-0.294183578057506,-0.0289771521682519,-4.2058775852795e-10,0.294183563083955,,,,,,,,
left,-0.16620000000000001,0.08484999999999998,-0.0160342474783311,-0.127065951221785,1.72028744174643e-09,-0.134300206915378,-0.0130324574072166,1.07318237155404e-06,1.19238058315929e-09,-0.272795246355772,-2.11481771111217e-14,0.2727952599947,-2.16123548508104e-13,-0.272795261373261,-0.0275210843649434,-3.984616197828e-10,0.272795246421215,,,,,,,,
left,-0.16620000000000001,0.11330000000000001,-0.0181429829072883,-0.128978369040068,1.72028744174643e-09,-0.134300206915378,-0.0125174522278237,1.07172147754406e-06,1.19238058315929e-09,-0.251228378796751,-1.88158425293573e-14,0.251228392630924,-2.16830805384921e-13,-0.251228393802213,-0.0259397855512674,-3.74471547069506e-10,0.251228378864479,,,,,,,,
left,-0.16620000000000001,0.14175000000000004,-0.0203098620537207,-0.130859640918439,1.72028744174643e-09,-0.134300206915378,-0.0120011163101979,1.06756754322051e-06,1.19238058315929e-09,-0.229488629546954,-1.64922961969211e-14,0.229488643577798,-2.17078683589847e-13,-0.229488644547713,-0.024233562310719,-3.48643237838965e-10,0.229488629616857,,,,,,,,
left,-0.16620000000000001,0.17019999999999996,-0.0225342660557454,-0.132707290804847,1.72028744174643e-09,-0.134300206915378,-0.0114838410410155,1.06052632265107e-06,1.1938973004666e-09,-0.207581564453763,-1.41909841460231e-14,0.20758157868285,-2.16798148967829e-13,-0.207581579457371,-0.0224028933409582,-3.21004548863493e-10,0.2075815645257,,,,,,,,
left,-0.16620000000000001,0.19864999999999994,-0.0248154858276501,-0.134518874037086,1.72028744174643e-09,-0.134300206915378,-0.0109660171928365,1.05040244304612e-06,1.20468958419995e-09,-0.185512638420529,-1.19320845069718e-14,0.185512652849589,-2.15929928454867e-13,-0.185512653434785,-0.0204484201144301,-2.91585267321718e-10,0.185512638494329,,,,,,,,
left,-0.16620000000000001,0.22710000000000002,-0.0271527238047633,-0.136291981155127,1.72028744174643e-09,-0.134300206915378,-0.0104480342427749,1.03699985961448e-06,1.21548518472459e-09,-0.163287189082009,-9.72837335121023e-15,0.163287203712948,-2.14471675159371e-13,-0.163287204114981,-0.0183709374110097,-2.60416888561136e-10,0.163287189157469,,,,,,,,
left,-0.16620000000000001,0.25555,-0.0295450958190556,-0.13802424147603,1.72028744174643e-09,-0.134300206915378,-0.00993027974194338,1.0201223189343e-06,1.22627601129022e-09,-0.14091043165257,-7.5953793873326e-15,0.14091044648748,-2.12393509479688e-13,-0.140910446712613,-0.0161713838113117,-2.27532400002877e-10,0.140910431729447,,,,,,,,
left,-0.16620000000000001,0.284,-0.031991633089437,-0.139713326440453,1.72028744174643e-09,-0.134300206915378,-0.00941313873452398,9.99573804330914e-07,1.23705407029107e-09,-0.118387454854968,-5.54134319040329e-15,0.118387469896145,-2.09636884088084e-13,-0.118387469950749,-0.0138508322296082,-1.92966076273549e-10,0.118387454932977,,,,,,,,
left,-0.1385,-0.285,0.00751337548979741,-0.102388071245042,1.72028744174643e-09,-0.134300206915378,-0.0189813145037936,8.46391859539649e-07,1.19238058315929e-09,-0.516478650918652,-4.12420937428263e-14,0.516478662285318,-1.66249506904567e-13,-0.516478666596142,-0.0368396701689796,-5.36966974973676e-10,0.516478650951089,,,,,,,,
left,-0.1385,-0.25655,0.00617610940367104,-0.104513825164257,1.72028744174643e-09,-0.134300206915378,-0.0185120373318255,8.59061262849995e-07,1.19238058315929e-09,-0.497452635218847,-3.96165464110863e-14,0.497452646771305,-1.69033881043017e-13,-0.497452650810706,-0.0367270741294242,-5.36275565494023e-10,0.497452635253202,,,,,,,,
left,-0.1385,-0.22809999999999997,0.00478070182465952,-0.106640538025121,1.72028744174643e-09,-0.134300206915378,-0.0180369918024344,8.70939750056024e-07,1.19238058315929e-09,-0.478182387720571,-3.79154875364269e-14,0.478182399459286,-1.71704994700946e-13,-0.478182403232228,-0.0364994984855136,-5.33647168936761e-10,0.478182387756881,,,,,,,,
left,-0.1385,-0.19965,0.00332655692501284,-0.108765762229944,1.72028744174643e-09,-0.134300206915378,-0.0175565057050671,8.81883646625738e-07,1.19238058315929e-09,-0.45867378060106,-3.61475298861351e-14,0.458673792526532,-1.74198354382455e-13,-0.45867379603808,-0.0361548847943012,-5.29068918611495e-10,0.458673780639353,,,,,,,,
left,-0.1385,-0.1712,0.001813171485509,-0.110887013824694,1.72028744174643e-09,-0.134300206915378,-0.0170709179671838,8.91742643240885e-07,1.19238058315929e-09,-0.438932768029137,-3.43072486912703e-14,0.438932780141912,-1.76540469796232e-13,-0.438932783397222,-0.0356914075418559,-5.22532380032915e-10,0.438932768069434,,,,,,,,
left,-0.1385,-0.14275,0.000240136525271674,-0.113001779055529,1.72028744174643e-09,-0.134300206915378,-0.0165805775115956,9.00360198778489e-07,1.19238058315929e-09,-0.418965361392142,-3.24124915440839e-14,0.418965373692817,-1.78650907374794e-13,-0.418965376697135,-0.0351074742337773,-5.14033419427188e-10,0.418965361434454,,,,,,,,
left,-0.1385,-0.11429999999999998,-0.00139286145712939,-0.115107520787643,1.72028744174643e-09,-0.134300206915378,-0.0160858421219009,9.07573967866046e-07,1.19238058315929e-09,-0.398777605985736,-3.04568214527966e-14,0.398777618474966,-1.8054285762026e-13,-0.398777621233623,-0.0344017239703515,-5.03572045990315e-10,0.398777606030061,,,,,,,,
left,-0.1385,-0.08584999999999998,-0.00308603961316499,-0.11720168475485,1.72028744174643e-09,-0.134300206915378,-0.0155870773249827,9.13216258286212e-07,1.19238058315929e-09,-0.378375559265295,-2.84525439149128e-14,0.378375571943806,-1.82164327584045e-13,-0.378375574462213,-0.0335730246294142,-4.91152233551958e-10,0.37837555931162,,,,,,,,
left,-0.1385,-0.05740000000000001,-0.00483951822422511,-0.11928170561393,1.72028744174643e-09,-0.134300206915378,-0.0150846552984422,9.17114508789074e-07,1.19238058315929e-09,-0.357765270724977,-2.64097903544127e-14,0.357765283593569,-1.83478814096354e-13,-0.357765285877218,-0.0326204687888071,-4.76781724129171e-10,0.357765270773274,,,,,,,,
left,-0.1385,-0.028949999999999976,-0.00665332051022667,-0.12134501278307,1.72028744174643e-09,-0.134300206915378,-0.014578953809741,9.19091775087297e-07,1.19238058315929e-09,-0.336952763440658,-2.43340137731416e-14,0.336952776500216,-1.84460342090864e-13,-0.336952778554677,-0.0315433685256877,-4.60471816116469e-10,0.336952763490882,,,,,,,,
left,-0.1385,-0.0005000000000000004,-0.00852737274436959,-0.123389036048656,1.72028744174643e-09,-0.134300206915378,-0.0140703551927399,9.18967227762027e-07,1.19238058315929e-09,-0.315944017286253,-2.22356474352504e-14,0.315944030537758,-1.85065342761941e-13,-0.315944032368678,-0.0303412492321842,-4.42237143679401e-10,0.315944017338341,,,,,,,,
left,-0.1385,0.027949999999999975,-0.0104615046510311,-0.125411210929201,1.72028744174643e-09,-0.134300206915378,-0.0135592453662646,9.16556638761915e-07,1.19238058315929e-09,-0.294744953809525,-2.01285789440132e-14,0.294744967254062,-1.85261586355062e-13,-0.294744968867164,-0.0290138425863216,-4.22095445982437e-10,0.294744953863394,,,,,,,,
left,-0.1385,0.056400000000000006,-0.0124554500637808,-0.127408983789267,1.72028744174643e-09,-0.134300206915378,-0.0130460128983353,9.11672907349695e-07,1.19238058315929e-09,-0.273361422733462,-1.80213218243104e-14,0.273361436372231,-1.85018129370046e-13,-0.273361437773316,-0.0275610788141892,-4.00067332932878e-10,0.273361422789004,,,,,,,,
left,-0.1385,0.08484999999999998,-0.0145088478208509,-0.129379816699802,1.72028744174643e-09,-0.134300206915378,-0.0125310481187622,9.04126521205773e-07,1.19238058315929e-09,-0.25179919003261,-1.59255495888981e-14,0.251799203866936,-1.8428974394817e-13,-0.251799205061886,-0.0259830783743395,-3.7617604868535e-10,0.251799190089694,,,,,,,,
left,-0.1385,0.11330000000000001,-0.0166212428760464,-0.131321192044432,1.72028744174643e-09,-0.134300206915378,-0.0120147422819608,8.93726067818676e-07,1.19238058315929e-09,-0.23006392752026,-1.3858584242259e-14,0.230063941551605,-1.83051810540722e-13,-0.230063942546383,-0.0242801431888242,-3.50447235311113e-10,0.230063927578725,,,,,,,,
left,-0.1385,0.14175000000000004,-0.0187920876039541,-0.13323061687387,1.72028744174643e-09,-0.134300206915378,-0.0114974867810668,8.80278697301958e-07,1.19361290296105e-09,-0.208161203871843,-1.18321797073007e-14,0.20816121810182,-1.81253545330388e-13,-0.208161218902477,-0.0224527475374343,-3.22908699409439e-10,0.208161203931498,,,,,,,,
left,-0.1385,0.17019999999999996,-0.0210207432793772,-0.135105627012794,1.72028744174643e-09,-0.134300206915378,-0.0109796724137517,8.63590602216716e-07,1.20440497852758e-09,-0.186096477002137,-9.858809614652e-15,0.186096491432523,-1.78857645914971e-13,-0.186096492045199,-0.0205015287229792,-2.93590182700222e-10,0.186096477062756,,,,,,,,
left,-0.1385,0.19864999999999994,-0.0233064817120965,-0.13694379092531,1.72028744174643e-09,-0.134300206915378,-0.0104616886995436,8.43467446438918e-07,1.21520059293001e-09,-0.16387508770855,-7.95744357063435e-15,0.163875102341298,-1.75850668429382e-13,-0.163875102772231,-0.0184272776061253,-2.62523139844637e-10,0.16387508776987,,,,,,,,
left,-0.1385,0.22710000000000002,-0.0256484870193383,-0.138742713346498,1.72028744174643e-09,-0.134300206915378,-0.0099439232479457,8.19714836057958e-07,1.22599164154025e-09,-0.141502254489582,-6.14381026188563e-15,0.14150226932684,-1.72146133028148e-13,-0.14150226958237,-0.0162309290986841,-2.29740522327288e-10,0.141502254551298,,,,,,,,
left,-0.1385,0.25555,-0.0280458575196298,-0.140500038688577,1.72028744174643e-09,-0.134300206915378,-0.0094267611762171,7.92138747580556e-07,1.23677014463031e-09,-0.11898306944631,-4.43402835060254e-15,0.118983084490436,-1.67722764412708e-13,-0.118983084577014,-0.0139135526945554,-1.95276572448002e-10,0.118983069508073,,,,,,,,
left,-0.1385,0.284,-0.030497607733052,-0.142213454230967,1.72028744174643e-09,-0.134300206915378,-0.00891058457532705,7.60545969764885e-07,1.24752810859441e-09,-0.0963224951750063,-2.84438087054737e-15,0.0963225104285879,-1.62569960150108e-13,-0.0963225103527845,-0.0114763431079553,-1.59166626226687e-10,0.0963224952364176,,,,,,,,
left,-0.11080000000000001,-0.285,0.00910283200058526,-0.104245636424194,1.72028744174643e-09,-0.134300206915378,-0.0185244841419132,7.5448397951999e-07,1.19238058315929e-09,-0.497957370470495,-3.48526309256882e-14,0.497957382020939,-1.51186810514503e-13,-0.497957386074102,-0.0367315085244799,-5.36658531949089e-10,0.497957370500634,,,,,,,,
left,-0.11080000000000001,-0.25655,0.00776840246653701,-0.106410144488188,1.72028744174643e-09,-0.134300206915378,-0.0180495865390549,7.62125013175193e-07,1.19238058315929e-09,-0.478693487137603,-3.32361968972193e-14,0.47869349887439,-1.52821845539068e-13,-0.478693502661626,-0.0365069914877471,-5.34115207170692e-10,0.478693487169343,,,,,,,,
left,-0.11080000000000001,-0.22809999999999997,0.00637523323602539,-0.108574855871232,1.72028744174643e-09,-0.134300206915378,-0.017569239579771,7.68669303362714e-07,1.19238058315929e-09,-0.459191088251058,-3.15632524393839e-14,0.459191100174698,-1.54286232414894e-13,-0.459191103701116,-0.0361654876910867,-5.29623585106169e-10,0.4591910882844,,,,,,,,
