side,target_rotation_rad,target_shape_rad,q_a_command_rad,q_b_command_rad,actual_rotation_rad,actual_shape_rad,rotation_tracking_error_rad,shape_tracking_error_rad,wheel_hx_m,wheel_hz_m,wheel_radius_m,wheel_angle_rad,other_wheel_hx_m,other_wheel_hz_m,gas_slide_q_m,max_abs_nonwheel_qvel,max_abs_equality_residual_m,q_link_005_joint_rad,q_link_006_joint_rad,q_link_007_joint_rad,q_link_008_joint_rad,q_link_009_joint_rad,q_link_011_joint_rad,q_link_013_joint_rad,q_link_004_joint_rad,q_link_017_joint_rad,q_link_019_joint_rad,q_link_021_joint_rad,q_link_020_joint_rad,q_link_022_joint_rad,q_link_024_joint_rad,q_link_016_joint_rad,q_link_018_joint_rad
left,-2.8797932657906435,-0.22485000000000002,-3.1046432657906435,2.6549432657906435,-2.8797932657356453,-0.22484999915730497,1.699789153875031e-08,8.426950526274624e-10,-0.0260912763224105,0.0973739622489465,0.1008089441676265,-2.879793248792752,1.72028746950201e-09,-0.134300206915378,-0.0194081063319158,6.18400601713718e-08,1.19238058315929e-09,-0.533779065430599,1.82490219716653e-15,0.533779076659181,1.75477528010591e-12,-0.533779081156519,-0.0368436298834633,2.81573410886701e-10,0.533779065480537,,,,,,,,
left,-2.6179938779914944,-0.22485000000000002,-2.8428438779914944,2.3931438779914944,-2.617993877852,-0.22484999918332993,1.8444747063028902e-08,8.166700926626191e-10,-0.0504044736922721,0.0873031056449932,0.10080894416397682,-2.6179938595467473,1.72028746950201e-09,-0.134300206915378,-0.0194081063422456,1.85427625262982e-08,1.19238058315929e-09,-0.533779065763598,-1.44416400130567e-15,0.533779076984524,1.49840572487316e-12,-0.533779081569784,-0.0368436298803955,1.47144776384774e-10,0.53377906578129,,,,,,,,
left,-2.356194490192345,-0.22485000000000002,-2.581044490192345,2.131344490192345,-2.3561944900570397,-0.22484999920836013,1.9453239907818446e-08,7.916398925278401e-10,-0.0712826894431528,0.0712826866697943,0.10080894421187556,-2.356194470739105,1.72028746950201e-09,-0.134300206915378,-0.0194081063471354,5.64654325088475e-09,1.19238058315929e-09,-0.533779065941192,-1.32399075739363e-15,0.533779077160635,1.25879812669935e-12,-0.533779081766156,-0.0368436298792436,2.51436382096285e-11,0.533779065948873,,,,,,,,
left,-2.0943951023931957,-0.22485000000000002,-2.3192451023931957,1.8695451023931957,-2.094395102274305,-0.224849999238935,2.018391187519342e-08,7.61065016563478e-10,-0.0873031076991534,0.0504044703817062,0.10080894428764879,-2.094395082209284,1.72028746950201e-09,-0.134300206915378,-0.0194081063504139,5.03713215239726e-09,1.19238058315929e-09,-0.533779066066559,-8.01247972248659e-16,0.533779077285623,1.03626342495829e-12,-0.533779081898148,-0.0368436298785952,-8.47525522467621e-11,0.533779066069578,,,,,,,,
left,-1.832595714594046,-0.22485000000000002,-2.057445714594046,1.607745714594046,-1.83259571449347,-0.22484999927577998,2.0623573071532064e-08,7.24220045045243e-10,-0.0973739634378044,0.0260912727145961,0.10080894438220397,-1.8325956939704728,1.72028746950201e-09,-0.134300206915378,-0.0194081063527036,4.72211582625113e-09,1.19238058315929e-09,-0.533779066157421,-4.31861610386199e-16,0.533779077376495,8.32565829334745e-13,-0.533779081990578,-0.0368436298782321,-1.82625782438057e-10,0.533779066158598,,,,,,,,
left,-1.5707963267948966,-0.22485000000000002,-1.7956463267948966,1.3459463267948966,-1.5707963267114,-0.22484999931384997,2.076468774703244e-08,6.861500534416365e-10,-0.100808944486699,-2.09326625544253e-09,0.10080894448669903,-1.5707963060302088,1.72028746950201e-09,-0.134300206915378,-0.019408106354409,4.30605704478706e-09,1.19238058315929e-09,-0.533779066226355,-2.09426195527143e-16,0.533779077445513,6.482342428565e-13,-0.533779082059559,-0.0368436298780098,-2.68541705095831e-10,0.533779066226889,,,,,,,,
left,-1.3089969389957472,-0.22485000000000002,-1.5338469389957472,1.0841469389957472,-1.30899693892843,-0.22484999934711003,2.06084036502574e-08,6.52889992069916e-10,-0.0973739625654321,-0.026091276784024,0.10080894459280249,-1.3089969183873436,1.72028746950201e-09,-0.134300206915378,-0.0194081063557225,3.92780569911366e-09,1.19238058315929e-09,-0.533779066279797,-6.76773146813297e-17,0.533779077499034,4.8460071420684e-13,-0.533779082112736,-0.0368436298778548,-3.42576039877678e-10,0.533779066280078,,,,,,,,
left,-1.0471975511965979,-0.22485000000000002,-1.2720475511965978,0.8223475511965979,-1.047197551144816,-0.22484999937378397,2.0167660208514352e-08,6.262160512360282e-10,-0.0873031060160367,-0.0504044741070484,0.10080894469269806,-1.0471975310289376,1.72028746950201e-09,-0.134300206915378,-0.0194081063567005,3.86113400905477e-09,1.19238058315929e-09,-0.533779066319717,4.55055713023037e-17,0.533779077539016,3.43072533972303e-13,-0.53377908215235,-0.0368436298777466,-4.04749039914565e-10,0.533779066319918,,,,,,,,
left,-0.7853981633974483,-0.22485000000000002,-1.0102481633974483,0.5605481633974483,-0.785398163360785,-0.22484999939296502,1.947298455817759e-08,6.070350055953355e-10,-0.0712826870695426,-0.071282689845716,0.10080894477919546,-0.7853981439244637,1.72028746950201e-09,-0.134300206915378,-0.019408106357371,3.91206579575522e-09,1.19238058315929e-09,-0.533779066347143,9.83605062389403e-17,0.533779077566488,2.24178421664091e-13,-0.533779082179517,-0.0368436298776754,-4.55055974770481e-10,0.533779066347341,,,,,,,,
left,-0.5235987755982987,-0.22485000000000002,-0.7484487755982987,0.2987487755982987,-0.523598775576493,-0.224849999404161,1.85713995293213e-08,5.958390170146544e-10,-0.0504044708017373,-0.0873031081015574,0.10080894484615642,-0.5235987570268992,1.72028746950201e-09,-0.134300206915378,-0.0194081063577482,3.93645150241143e-09,1.19238058315929e-09,-0.533779066362622,1.2792597444663e-16,0.533779077581996,1.29015588598858e-13,-0.533779082194805,-0.0368436298776369,-4.93469769117726e-10,0.533779066362847,,,,,,,,
left,-0.2617993877991496,-0.22485000000000002,-0.48664938779914957,0.03694938779914955,-0.2617993877919947,-0.2248499994072033,1.752365069718209e-08,5.927967283714253e-10,-0.026091273147585,-0.097373963846334,0.10080894488887904,-0.2617993702754989,1.72028746950201e-09,-0.134300206915378,-0.0194081063578398,3.95092668708602e-09,1.19238058315929e-09,-0.533779066366443,1.45670101666124e-16,0.53377907758583,5.82316589741731e-14,-0.533779082198521,-0.0368436298776285,-5.19940115559682e-10,0.533779066366704,,,,,,,,
left,0.0,-0.22485000000000002,-0.22485000000000002,-0.22485000000000002,-7.522996114950331e-12,-0.22484999940171002,1.6400392805999155e-08,5.982900008749681e-10,1.65330629479052e-09,-0.100808944904402,0.10080894490440201,1.6400392805999155e-08,1.72028746950201e-09,-0.134300206915378,-0.0194081063576548,4.00381105915007e-09,1.19238058315929e-09,-0.533779066359006,1.6654704547855e-16,0.533779077578398,1.24288886012184e-14,-0.533779082191022,-0.0368436298776479,-5.34393896410862e-10,0.533779066359294,,,,,,,,
left,0.2617993877991496,-0.22485000000000002,0.03694938779914955,-0.48664938779914957,0.26179938777665845,-0.22484999938730155,1.5277083320608398e-08,6.126984752885534e-10,0.0260912763422638,-0.0973739629932877,0.10080894489174329,0.2617994030762329,1.72028746950201e-09,-0.134300206915378,-0.019408106357192,4.16420535266132e-09,1.19238058315929e-09,-0.533779066340359,1.99462829772127e-16,0.533779077559761,-7.83052458145917e-15,-0.533779082172266,-0.0368436298776956,-5.36721807248939e-10,0.533779066340673,,,,,,,,
left,0.5235987755982987,-0.22485000000000002,0.2987487755982987,-0.7484487755982987,0.523598775560551,-0.22484999936387098,1.4229570077795017e-08,6.361290383338769e-10,0.050404473668223,-0.087303106453194,0.10080894485187468,0.5235987898278688,1.72028746950201e-09,-0.134300206915378,-0.019408106356459,4.44163012321273e-09,1.19238058315929e-09,-0.533779066310756,2.49962926088796e-16,0.53377907753017,-2.08262802668818e-15,-0.533779082142548,-0.0368436298777691,-5.26791420667356e-10,0.53377906631107,,,,,,,,
left,0.7853981633974478,-0.22485000000000002,0.5605481633974478,-1.0102481633974478,0.7853981633441864,-0.22484999933136346,1.3328717685112679e-08,6.686365627839308e-10,0.0712826894137356,-0.071282687513522,0.10080894478768002,0.7853981767261655,1.72028746950201e-09,-0.134300206915378,-0.0194081063554688,4.84155178738048e-09,1.19238058315929e-09,-0.533779066270645,3.25693043433311e-16,0.533779077490067,2.99974248941521e-14,-0.533779082102388,-0.0368436298778643,-5.04445702694459e-10,0.533779066270896,,,,,,,,
left,1.0471975511965974,-0.22485000000000002,0.8223475511965974,-1.2720475511965974,1.047197551127635,-0.22484999928972504,1.2635815505035453e-08,7.102749777221362e-10,0.0873031076790369,-0.0504044712487216,0.10080894470373507,1.047197563832413,1.72028746950201e-09,-0.134300206915378,-0.0194081063542444,5.36691338056318e-09,1.19238058315929e-09,-0.533779066220817,4.09058473370065e-16,0.53377907744023,8.86707819456756e-14,-0.533779082052714,-0.0368436298779749,-4.69498937235862e-10,0.533779066220875,,,,,,,,
left,1.3089969389957474,-0.22485000000000002,1.0841469389957474,-1.5338469389957474,1.3089969389112102,-0.22484999923919002,1.219867207247205e-08,7.608099983347216e-10,0.0973739634341122,-0.0260912735928724,0.1008089446059522,1.3089969511944195,1.72028746950201e-09,-0.134300206915378,-0.0194081063528253,5.97131995079663e-09,1.19238058315929e-09,-0.533779066162559,4.85765188433599e-16,0.533779077381921,1.73981854889891e-13,-0.533779081995102,-0.0368436298780898,-4.21739621098992e-10,0.533779066162181,,,,,,,,
left,1.5707963267948966,-0.22485000000000002,1.3459463267948966,-1.7956463267948966,1.5707963266957652,-0.22484999918076498,1.204942745580695e-08,8.192350409164106e-10,0.10080894450101,1.2146900531419e-09,0.10080894450101001,1.570796338844324,1.72028746950201e-09,-0.134300206915378,-0.0194081063513002,6.83684064680261e-09,1.19238058315929e-09,-0.533779066098764,5.23147069511522e-16,0.533779077317963,2.86162133048245e-13,-0.533779081933112,-0.0368436298781853,-3.60924422458952e-10,0.53377906609747,,,,,,,,
left,1.8325957145940457,-0.22485000000000002,1.6077457145940457,-2.0574457145940457,1.8325957144837899,-0.22484999911825998,1.2202646226810998e-08,8.817400420912946e-10,0.0973739625944143,0.026091275914522,0.10080894439575346,1.832595726796692,1.72028746950201e-09,-0.134300206915378,-0.0194081063498192,9.67773475929053e-09,1.19238058315929e-09,-0.533779066034044,3.54341230247831e-16,0.533779077252812,4.24942980737814e-13,-0.533779081872774,-0.0368436298782244,-2.86779417512991e-10,0.533779066030969,,,,,,,,
left,2.0943951023931957,-0.22485000000000002,1.8695451023931957,-2.3192451023931957,2.094395102279465,-0.22484999905925507,1.2648447622609638e-08,9.407449541587454e-10,0.0873031060526863,0.0504044732529406,0.10080894429738363,2.0943951150416433,1.72028746950201e-09,-0.134300206915378,-0.0194081063484203,1.38804081594475e-08,1.19238058315929e-09,-0.533779065968598,-1.62904975320619e-16,0.53377907718648,5.90510396898628e-13,-0.533779081815644,-0.0368436298782045,-1.99021160617342e-10,0.53377906596282,,,,,,,,
left,2.356194490192345,-0.22485000000000002,2.131344490192345,-2.581044490192345,2.356194490094525,-0.22484999902733493,1.3361064699068947e-08,9.726650873620457e-10,0.0712826871034994,0.0712826890083246,0.1008089442110814,2.3561945035534095,1.72028746950201e-09,-0.134300206915378,-0.0194081063473864,2.0157303431758e-08,1.19238058315929e-09,-0.533779065909582,-1.74870949715594e-15,0.533779077125557,7.82544247495776e-13,-0.533779081773194,-0.0368436298780845,-9.72785080062423e-11,0.533779065899753,,,,,,,,
left,2.617993877991494,-0.22485000000000002,2.393143877991494,-2.842843877991494,2.6179938779771152,-0.22484999913663484,1.4250688629147135e-08,8.633651848999335e-10,0.0504044708261142,0.0873031072726467,0.10080894414048713,2.6179938922421826,1.72028746950201e-09,-0.134300206915378,-0.0194081063465331,2.8885117753668e-08,1.19238058315929e-09,-0.533779065839795,-7.75456972644261e-15,0.533779077051039,9.99519804669529e-13,-0.53377908173876,-0.0368436298781142,1.89869332626348e-11,0.533779065827111,,,,,,,,
left,2.879793265790643,-0.22485000000000002,2.654943265790643,-3.104643265790643,2.8797932659248753,-0.22484999946832507,1.5013634779847962e-08,5.316749540629218e-10,0.0260912731908572,0.097373963030187,0.10080894411174124,2.879793280804278,1.72028746950201e-09,-0.134300206915378,-0.0194081063404957,8.21863045087861e-08,1.19238058315929e-09,-0.533779065575753,-1.89851743745178e-14,0.533779076781677,1.24257838840609e-12,-0.533779081498272,-0.0368436298800315,1.49975318134022e-10,0.533779065579487,,,,,,,,
left,3.141592653589793,-0.22485000000000002,2.916742653589793,-3.366442653589793,3.141592653868325,-0.2248500005082752,1.42119882757949e-08,-5.08275171950956e-10,-1.43269548958954e-09,0.100808944235471,0.10080894423547102,-3.1415926393778055,1.72028746950201e-09,-0.134300206915378,-0.0194081063026639,1.90677803746111e-07,1.19238058315929e-09,-0.53377906424128,-3.78551105450627e-14,0.533779075455647,1.51263889559624e-12,-0.533779079991711,-0.0368436298931529,2.96595051894238e-10,0.533779064381796,,,,,,,,
left,-3.141592653589793,-0.196775,-3.3383676535897933,2.944817653589793,-3.141592654595625,-0.19677499579088487,2.23096559004432e-08,4.209115139763853e-09,-2.3381377806673e-09,0.104803846170471,0.10480384617047103,-3.141592631280137,1.72028746950201e-09,-0.134300206915378,-0.0184871345597849,6.58494626570267e-07,1.19238058315929e-09,-0.4964427712485,8.67834281595593e-14,0.496442782824181,1.95589625689724e-12,-0.496442787468698,-0.03671796656013,4.19057992808067e-10,0.49644277069007,,,,,,,,
left,-2.8797932657906435,-0.196775,-3.0765682657906437,2.6830182657906434,-2.879793266550335,-0.19677499732979498,1.819394057633872e-08,2.6702050293092583e-09,-0.0271252333748095,0.101232741754662,0.104803846727131,-2.879793247596703,1.72028746950201e-09,-0.134300206915378,-0.0184871344232715,2.66456900872119e-07,1.19238058315929e-09,-0.496442766382553,5.42975680321726e-14,0.496442777983176,1.69738193138477e-12,-0.496442782001776,-0.0367179665300438,2.72545189235467e-10,0.496442766254021,,,,,,,,
left,-2.6179938779914944,-0.196775,-2.8147688779914946,2.4212188779914943,-2.61799387836332,-0.19677499825335998,1.7897643367348337e-08,1.7466400270560456e-09,-0.0524019250645376,0.0907627928747124,0.10480384688019499,-2.617993860093851,1.72028746950201e-09,-0.134300206915378,-0.0184871343909307,1.35303593376571e-07,1.19238058315929e-09,-0.496442765145228,2.79534744969471e-14,0.496442776742905,1.44594951357766e-12,-0.496442780708422,-0.0367179665240061,1.38641117858194e-10,0.49644276512356,,,,,,,,
left,-2.356194490192345,-0.196775,-2.552969490192345,2.1594194901923447,-2.35619449034491,-0.1967749987232299,1.8436680182531976e-08,1.2767701063065573e-09,-0.0741075122465423,0.0741075095139493,0.10480384696055534,-2.3561944717556647,1.72028746950201e-09,-0.134300206915378,-0.0184871343848801,7.01691577886667e-08,1.19238058315929e-09,-0.496442764880373,1.4308011196323e-14,0.496442776473671,1.21050303468675e-12,-0.496442780467788,-0.0367179665235281,1.71081747728918e-11,0.49644276488424,,,,,,,,
left,-2.0943951023931957,-0.196775,-2.291170102393196,1.8976201023931958,-2.09439510241402,-0.19677499900836004,1.9021964892118607e-08,9.916399645870655e-10,-0.0907627949477735,0.0524019217935176,0.10480384704000859,-2.094395083371231,1.72028746950201e-09,-0.134300206915378,-0.0184871343853037,3.27709071188347e-08,1.19238058315929e-09,-0.496442764866742,6.34987787793507e-15,0.496442776456518,9.92615229237691e-13,-0.496442780486181,-0.0367179665242811,-9.22719328517423e-11,0.496442764875635,,,,,,,,
left,-1.832595714594046,-0.196775,-2.029370714594046,1.635820714594046,-1.83259571456352,-0.19677499915673002,1.944280469956539e-08,8.432699816207645e-10,-0.101232743164618,0.0271252296689843,0.10480384712990577,-1.8325956951512412,1.72028746950201e-09,-0.134300206915378,-0.0184871343878191,1.7147573366737e-08,1.19238058315929e-09,-0.496442764948329,2.92653995712762e-15,0.496442776536261,7.93561695851882e-13,-0.4964427805881,-0.0367179665252964,-1.89524128214203e-10,0.496442764955522,,,,,,,,
left,-1.5707963267948966,-0.196775,-1.7675713267948965,1.3740213267948966,-1.570796326747825,-0.196774999246915,1.9596972933300097e-08,7.530850110182286e-10,-0.10480384722957,-2.05383815625771e-09,0.10480384722957001,-1.5707963071979236,1.72028746950201e-09,-0.134300206915378,-0.018487134390269,1.0205136912529e-08,1.19238058315929e-09,-0.496442765035896,1.40301247042404e-15,0.496442776622885,6.14668089148336e-13,-0.496442780687183,-0.0367179665261785,-2.74756980095244e-10,0.49644276504092,,,,,,,,
left,-1.3089969389957472,-0.196775,-1.5057719389957471,1.1122219389957473,-1.308996938946535,-0.1967749993084149,1.9465255851613964e-08,6.915850947475377e-10,-0.101232742304226,-0.0271252336600036,0.10480384733178273,-1.3089969195304914,1.72028746950201e-09,-0.134300206915378,-0.0184871343922981,6.82658451303434e-09,1.19238058315929e-09,-0.496442765110929,6.78423291283468e-16,0.496442776697385,4.56859256876109e-13,-0.496442780769225,-0.0367179665268865,-3.48044389823291e-10,0.496442765114165,,,,,,,,
left,-1.0471975511965979,-0.196775,-1.2439725511965978,0.8504225511965978,-1.047197551153187,-0.19677499935036297,1.9055874878048943e-08,6.496370386077643e-10,-0.0907627932891657,-0.0524019254439881,0.10480384742884734,-1.047197532140723,1.72028746950201e-09,-0.134300206915378,-0.018487134393845,5.15574816850587e-09,1.19238058315929e-09,-0.496442765169398,3.33226023332157e-16,0.496442776755566,3.20338625584241e-13,-0.496442780831771,-0.0367179665274195,-4.09409890178623e-10,0.496442765171356,,,,,,,,
left,-0.7853981633974483,-0.196775,-0.9821731633974483,0.5886231633974482,-0.785398163364062,-0.19677499937757303,1.8398131573782454e-08,6.22426971075285e-10,-0.0741075099077279,-0.0741075126346074,0.10480384751340231,-0.7853981449993167,1.72028746950201e-09,-0.134300206915378,-0.0184871343949286,4.3495320324787e-09,1.19238058315929e-09,-0.496442765210897,1.73473808963811e-16,0.496442776796913,2.06354869432647e-13,-0.496442780875584,-0.0367179665277896,-4.58851092418589e-10,0.496442765211993,,,,,,,,
left,-0.5235987755982987,-0.196775,-0.7203737755982987,0.32682377559829867,-0.523598775577331,-0.19677499939233703,1.7537748142615328e-08,6.076629754936391e-10,-0.0524019221978066,-0.0907627953369194,0.1048038475791633,-0.5235987580605506,1.72028746950201e-09,-0.134300206915378,-0.018487134395573,4.04762244388795e-09,1.19238058315929e-09,-0.496442765235757,1.31555617485359e-16,0.496442776821703,1.16031280450098e-13,-0.496442780901631,-0.0367179665280064,-4.96341110850243e-10,0.496442765236321,,,,,,,,
left,-0.2617993877991496,-0.196775,-0.4585743877991496,0.06502438779914957,-0.26179938779212697,-0.19677499939577106,1.6533342139801732e-08,6.042289446561711e-10,-0.0271252300907164,-0.101232743560412,0.10480384762136571,-0.26179937126580743,1.72028746950201e-09,-0.134300206915378,-0.0184871343957893,4.06125874987486e-09,1.19238058315929e-09,-0.496442765244129,1.54344871470105e-16,0.496442776830062,4.97476859569057e-14,-0.496442780910358,-0.0367179665280744,-5.21829838982913e-10,0.496442765244453,,,,,,,,
left,0.0,-0.196775,-0.196775,-0.196775,-7.243997068862029e-12,-0.1967749993892,1.5454434816418056e-08,6.107999939164444e-10,1.61968423181306e-09,-0.104803847636821,0.10480384763682102,1.5454434816418056e-08,1.72028746950201e-09,-0.134300206915378,-0.0184871343956238,4.18847824850128e-09,1.19238058315929e-09,-0.496442765237319,1.91562512130154e-16,0.496442776823251,8.22074078766075e-15,-0.49644278090363,-0.0367179665280067,-5.35243899380425e-10,0.496442765237546,,,,,,,,
left,0.2617993877991496,-0.196775,0.06502438779914957,-0.4585743877991496,0.2617993877782819,-0.1967749993730911,1.4377303625412452e-08,6.269089136701211e-10,0.0271252332205947,-0.101232742724599,0.10480384762410447,0.2617994021764532,1.72028746950201e-09,-0.134300206915378,-0.0184871343951681,4.2607422547205e-09,1.19238058315929e-09,-0.496442765218266,2.03540665441713e-16,0.496442776804163,-8.00683290502277e-15,-0.496442780885111,-0.0367179665278261,-5.36474556351736e-10,0.496442765218245,,,,,,,,
